ID,Expected
115494,3
115495,3
115496,34
115497,3
115498,29
115499,14
115500,16
115501,3
115502,34
115503,35
115504,12
115505,29
115506,40
115507,14
115508,34
115509,35
115510,16
115511,12
115512,12
115513,8
115514,3
115515,34
115516,35
115517,35
115518,23
115519,31
115520,14
115521,34
115522,3
115523,1
115524,3
115525,34
115526,34
115527,34
115528,35
115529,3
115530,12
115531,35
115532,35
115533,34
115534,3
115535,14
115536,35
115537,12
115538,3
115539,35
115540,35
115541,34
115542,3
115543,52
115544,3
115545,3
115546,1
115547,35
115548,3
115549,34
115550,14
115551,1
115552,16
115553,38
115554,35
115555,35
115556,12
115557,6
115558,3
115559,31
115560,16
115561,52
115562,3
115563,16
115564,35
115565,14
115566,14
115567,35
115568,34
115569,3
115570,35
115571,34
115572,23
115573,3
115574,60
115575,29
115576,34
115577,54
115578,35
115579,14
115580,34
115581,3
115582,14
115583,34
115584,3
115585,35
115586,34
115587,34
115588,3
115589,3
115590,34
115591,35
115592,16
115593,34
115594,35
115595,35
115596,18
115597,34
115598,3
115599,34
115600,14
115601,3
115602,3
115603,14
115604,3
115605,35
115606,34
115607,3
115608,34
115609,35
115610,35
115611,34
115612,10
115613,34
115614,34
115615,34
115616,3
115617,35
115618,35
115619,12
115620,35
115621,3
115622,3
115623,34
115624,35
115625,34
115626,3
115627,31
115628,35
115629,16
115630,34
115631,14
115632,37
115633,34
115634,52
115635,34
115636,34
115637,23
115638,35
115639,34
115640,34
115641,3
115642,29
115643,8
115644,15
115645,29
115646,27
115647,34
115648,14
115649,14
115650,3
115651,15
115652,35
115653,30
115654,3
115655,34
115656,34
115657,3
115658,14
115659,34
115660,35
115661,34
115662,3
115663,3
115664,23
115665,35
115666,3
115667,35
115668,30
115669,3
115670,52
115671,35
115672,35
115673,34
115674,35
115675,3
115676,3
115677,14
115678,42
115679,34
115680,3
115681,29
115682,34
115683,3
115684,35
115685,3
115686,3
115687,35
115688,3
115689,3
115690,3
115691,38
115692,3
115693,35
115694,23
115695,3
115696,14
115697,35
115698,3
115699,3
115700,3
115701,3
115702,14
115703,35
115704,34
115705,18
115706,34
115707,3
115708,35
115709,3
115710,30
115711,35
115712,3
115713,16
115714,3
115715,3
115716,12
115717,3
115718,3
115719,16
115720,42
115721,35
115722,3
115723,35
115724,3
115725,3
115726,35
115727,3
115728,34
115729,35
115730,14
115731,3
115732,29
115733,35
115734,3
115735,35
115736,3
115737,3
115738,34
115739,3
115740,34
115741,35
115742,34
115743,35
115744,23
115745,34
115746,34
115747,3
115748,23
115749,31
115750,35
115751,3
115752,31
115753,3
115754,16
115755,34
115756,14
115757,34
115758,35
115759,34
115760,16
115761,34
115762,35
115763,3
115764,35
115765,35
115766,14
115767,34
115768,35
115769,35
115770,3
115771,34
115772,7
115773,35
115774,35
115775,35
115776,35
115777,3
115778,3
115779,35
115780,3
115781,34
115782,35
115783,31
115784,35
115785,37
115786,35
115787,29
115788,52
115789,34
115790,35
115791,29
115792,23
115793,35
115794,34
115795,34
115796,3
115797,34
115798,3
115799,12
115800,3
115801,34
115802,35
115803,34
115804,35
115805,3
115806,35
115807,29
115808,34
115809,16
115810,34
115811,12
115812,29
115813,52
115814,34
115815,34
115816,12
115817,34
115818,3
115819,16
115820,34
115821,3
115822,35
115823,35
115824,14
115825,30
115826,3
115827,42
115828,29
115829,34
115830,35
115831,29
115832,34
115833,34
115834,3
115835,34
115836,31
115837,3
115838,35
115839,3
115840,34
115841,34
115842,34
115843,3
115844,34
115845,3
115846,3
115847,16
115848,35
115849,34
115850,16
115851,3
115852,3
115853,35
115854,35
115855,35
115856,35
115857,3
115858,30
115859,34
115860,35
115861,3
115862,35
115863,5
115864,3
115865,29
115866,1
115867,3
115868,35
115869,58
115870,34
115871,52
115872,34
115873,16
115874,12
115875,35
115876,34
115877,19
115878,1
115879,3
115880,3
115881,35
115882,3
115883,35
115884,14
115885,34
115886,34
115887,14
115888,15
115889,27
115890,34
115891,29
115892,35
115893,29
115894,34
115895,34
115896,45
115897,3
115898,16
115899,34
115900,3
115901,34
115902,34
115903,38
115904,3
115905,34
115906,34
115907,14
115908,34
115909,35
115910,34
115911,29
115912,35
115913,3
115914,23
115915,3
115916,34
115917,12
115918,31
115919,35
115920,29
115921,34
115922,31
115923,52
115924,14
115925,34
115926,34
115927,35
115928,35
115929,37
115930,34
115931,3
115932,29
115933,3
115934,35
115935,34
115936,34
115937,1
115938,12
115939,3
115940,42
115941,35
115942,34
115943,34
115944,30
115945,3
115946,42
115947,34
115948,34
115949,3
115950,3
115951,35
115952,12
115953,35
115954,35
115955,16
115956,35
115957,35
115958,35
115959,34
115960,3
115961,3
115962,29
115963,3
115964,35
115965,38
115966,35
115967,48
115968,17
115969,35
115970,3
115971,14
115972,34
115973,3
115974,34
115975,14
115976,3
115977,3
115978,14
115979,34
115980,23
115981,3
115982,12
115983,52
115984,31
115985,3
115986,3
115987,35
115988,8
115989,3
115990,35
115991,35
115992,34
115993,3
115994,35
115995,3
115996,14
115997,3
115998,14
115999,14
116000,30
116001,34
116002,35
116003,14
116004,30
116005,3
116006,21
116007,3
116008,34
116009,35
116010,3
116011,34
116012,15
116013,23
116014,35
116015,29
116016,3
116017,12
116018,34
116019,35
116020,34
116021,14
116022,35
116023,12
116024,52
116025,34
116026,3
116027,35
116028,14
116029,35
116030,29
116031,34
116032,35
116033,14
116034,58
116035,14
116036,35
116037,3
116038,14
116039,30
116040,35
116041,3
116042,29
116043,31
116044,34
116045,35
116046,29
116047,35
116048,34
116049,3
116050,34
116051,34
116052,34
116053,35
116054,31
116055,29
116056,3
116057,27
116058,35
116059,35
116060,34
116061,42
116062,34
116063,34
116064,3
116065,52
116066,3
116067,34
116068,34
116069,34
116070,34
116071,35
116072,3
116073,42
116074,29
116075,34
116076,34
116077,29
116078,3
116079,3
116080,34
116081,14
116082,35
116083,3
116084,29
116085,34
116086,34
116087,35
116088,3
116089,16
116090,3
116091,34
116092,3
116093,35
116094,35
116095,34
116096,3
116097,31
116098,31
116099,3
116100,14
116101,42
116102,34
116103,1
116104,34
116105,34
116106,3
116107,35
116108,35
116109,35
116110,3
116111,29
116112,34
116113,35
116114,14
116115,14
116116,14
116117,3
116118,34
116119,3
116120,37
116121,34
116122,35
116123,16
116124,12
116125,35
116126,3
116127,14
116128,34
116129,3
116130,14
116131,34
116132,14
116133,14
116134,35
116135,34
116136,34
116137,35
116138,34
116139,14
116140,3
116141,54
116142,34
116143,18
116144,35
116145,3
116146,14
116147,3
116148,3
116149,3
116150,42
116151,3
116152,34
116153,35
116154,3
116155,35
116156,18
116157,14
116158,35
116159,29
116160,12
116161,34
116162,35
116163,3
116164,19
116165,3
116166,3
116167,35
116168,35
116169,34
116170,3
116171,34
116172,34
116173,12
116174,16
116175,14
116176,35
116177,14
116178,16
116179,34
116180,12
116181,31
116182,34
116183,3
116184,34
116185,15
116186,35
116187,12
116188,12
116189,52
116190,29
116191,34
116192,3
116193,42
116194,14
116195,34
116196,3
116197,3
116198,35
116199,35
116200,34
116201,35
116202,34
116203,29
116204,34
116205,35
116206,35
116207,34
116208,35
116209,35
116210,35
116211,35
116212,14
116213,14
116214,35
116215,29
116216,34
116217,34
116218,3
116219,34
116220,34
116221,35
116222,1
116223,3
116224,23
116225,3
116226,14
116227,3
116228,12
116229,35
116230,3
116231,12
116232,35
116233,34
116234,31
116235,35
116236,54
116237,34
116238,1
116239,34
116240,54
116241,14
116242,16
116243,34
116244,18
116245,34
116246,34
116247,3
116248,23
116249,34
116250,12
116251,3
116252,34
116253,35
116254,34
116255,35
116256,34
116257,35
116258,35
116259,35
116260,34
116261,3
116262,34
116263,52
116264,16
116265,16
116266,3
116267,12
116268,17
116269,35
116270,37
116271,35
116272,34
116273,19
116274,34
116275,38
116276,34
116277,12
116278,35
116279,34
116280,3
116281,30
116282,14
116283,34
116284,34
116285,34
116286,3
116287,3
116288,3
116289,35
116290,35
116291,16
116292,35
116293,14
116294,35
116295,35
116296,35
116297,14
116298,1
116299,35
116300,35
116301,14
116302,34
116303,34
116304,29
116305,52
116306,35
116307,3
116308,29
116309,34
116310,34
116311,34
116312,34
116313,3
116314,14
116315,34
116316,29
116317,14
116318,3
116319,3
116320,12
116321,42
116322,35
116323,34
116324,30
116325,12
116326,34
116327,34
116328,35
116329,34
116330,3
116331,35
116332,31
116333,16
116334,3
116335,34
116336,16
116337,14
116338,3
116339,14
116340,35
116341,14
116342,19
116343,34
116344,34
116345,34
116346,12
116347,14
116348,3
116349,41
116350,3
116351,23
116352,3
116353,30
116354,3
116355,29
116356,3
116357,35
116358,3
116359,3
116360,34
116361,34
116362,3
116363,35
116364,12
116365,3
116366,34
116367,14
116368,34
116369,29
116370,3
116371,3
116372,35
116373,35
116374,52
116375,3
116376,35
116377,29
116378,35
116379,3
116380,14
116381,35
116382,35
116383,14
116384,3
116385,3
116386,35
116387,3
116388,35
116389,31
116390,35
116391,34
116392,3
116393,3
116394,35
116395,35
116396,35
116397,3
116398,12
116399,34
116400,35
116401,34
116402,35
116403,3
116404,30
116405,3
116406,14
116407,35
116408,16
116409,35
116410,29
116411,35
116412,3
116413,30
116414,14
116415,34
116416,15
116417,34
116418,29
116419,3
116420,34
116421,14
116422,29
116423,3
116424,3
116425,16
116426,34
116427,34
116428,34
116429,14
116430,35
116431,3
116432,3
116433,35
116434,35
116435,34
116436,30
116437,3
116438,34
116439,29
116440,3
116441,3
116442,29
116443,14
116444,30
116445,34
116446,34
116447,35
116448,35
116449,3
116450,3
116451,35
116452,34
116453,3
116454,29
116455,34
116456,34
116457,34
116458,16
116459,34
116460,34
116461,3
116462,34
116463,3
116464,12
116465,35
116466,34
116467,35
116468,34
116469,29
116470,29
116471,35
116472,34
116473,3
116474,12
116475,3
116476,14
116477,35
116478,3
116479,35
116480,3
116481,14
116482,1
116483,35
116484,35
116485,34
116486,35
116487,3
116488,3
116489,3
116490,3
116491,31
116492,35
116493,52
116494,33
116495,12
116496,35
116497,3
116498,35
116499,35
116500,34
116501,1
116502,52
116503,35
116504,3
116505,35
116506,17
116507,30
116508,35
116509,3
116510,35
116511,34
116512,14
116513,30
116514,16
116515,31
116516,35
116517,3
116518,35
116519,34
116520,16
116521,3
116522,3
116523,3
116524,34
116525,16
116526,34
116527,29
116528,3
116529,34
116530,34
116531,12
116532,34
116533,35
116534,42
116535,3
116536,35
116537,31
116538,12
116539,12
116540,3
116541,35
116542,34
116543,12
116544,35
116545,35
116546,34
116547,35
116548,14
116549,3
116550,3
116551,35
116552,35
116553,35
116554,3
116555,3
116556,35
116557,34
116558,35
116559,35
116560,19
116561,29
116562,34
116563,34
116564,3
116565,34
116566,3
116567,34
116568,45
116569,34
116570,34
116571,35
116572,35
116573,3
116574,3
116575,35
116576,23
116577,29
116578,35
116579,34
116580,35
116581,16
116582,14
116583,3
116584,35
116585,3
116586,3
116587,3
116588,35
116589,34
116590,34
116591,14
116592,35
116593,35
116594,3
116595,37
116596,34
116597,34
116598,34
116599,3
116600,3
116601,29
116602,35
116603,35
116604,35
116605,34
116606,29
116607,12
116608,34
116609,18
116610,14
116611,3
116612,35
116613,54
116614,35
116615,14
116616,34
116617,1
116618,34
116619,35
116620,19
116621,34
116622,3
116623,1
116624,34
116625,29
116626,29
116627,12
116628,37
116629,3
116630,34
116631,34
116632,16
116633,31
116634,3
116635,34
116636,29
116637,1
116638,23
116639,54
116640,35
116641,3
116642,3
116643,35
116644,34
116645,34
116646,3
116647,3
116648,35
116649,35
116650,34
116651,35
116652,35
116653,15
116654,52
116655,16
116656,29
116657,3
116658,3
116659,23
116660,30
116661,35
116662,34
116663,3
116664,34
116665,29
116666,34
116667,1
116668,14
116669,29
116670,35
116671,38
116672,16
116673,34
116674,3
116675,54
116676,35
116677,3
116678,3
116679,14
116680,34
116681,14
116682,34
116683,34
116684,35
116685,52
116686,34
116687,14
116688,29
116689,3
116690,12
116691,14
116692,42
116693,35
116694,3
116695,35
116696,34
116697,24
116698,12
116699,52
116700,35
116701,34
116702,35
116703,3
116704,14
116705,35
116706,29
116707,29
116708,34
116709,21
116710,35
116711,14
116712,10
116713,3
116714,3
116715,14
116716,3
116717,34
116718,14
116719,34
116720,35
116721,35
116722,35
116723,35
116724,35
116725,1
116726,3
116727,35
116728,3
116729,34
116730,34
116731,35
116732,35
116733,3
116734,34
116735,14
116736,3
116737,3
116738,35
116739,12
116740,34
116741,14
116742,35
116743,29
116744,34
116745,14
116746,12
116747,35
116748,35
116749,14
116750,34
116751,3
116752,3
116753,34
116754,34
116755,14
116756,35
116757,35
116758,54
116759,48
116760,48
116761,18
116762,35
116763,3
116764,3
116765,14
116766,35
116767,3
116768,35
116769,34
116770,34
116771,54
116772,3
116773,12
116774,34
116775,34
116776,37
116777,3
116778,3
116779,42
116780,35
116781,35
116782,19
116783,3
116784,34
116785,34
116786,34
116787,3
116788,14
116789,34
116790,14
116791,3
116792,14
116793,35
116794,34
116795,35
116796,35
116797,3
116798,12
116799,29
116800,3
116801,16
116802,52
116803,12
116804,14
116805,35
116806,42
116807,3
116808,34
116809,29
116810,42
116811,14
116812,3
116813,34
116814,35
116815,35
116816,34
116817,5
116818,34
116819,34
116820,34
116821,34
116822,34
116823,14
116824,34
116825,14
116826,34
116827,14
116828,38
116829,3
116830,3
116831,14
116832,34
116833,3
116834,3
116835,3
116836,34
116837,14
116838,34
116839,35
116840,3
116841,3
116842,3
116843,34
116844,29
116845,3
116846,3
116847,37
116848,3
116849,14
116850,3
116851,34
116852,3
116853,54
116854,34
116855,34
116856,35
116857,3
116858,3
116859,3
116860,29
116861,35
116862,14
116863,35
116864,2
116865,3
116866,3
116867,34
116868,35
116869,34
116870,35
116871,3
116872,34
116873,34
116874,3
116875,34
116876,35
116877,6
116878,3
116879,35
116880,3
116881,34
116882,34
116883,22
116884,35
116885,30
116886,35
116887,35
116888,3
116889,52
116890,34
116891,14
116892,34
116893,31
116894,35
116895,35
116896,35
116897,12
116898,14
116899,34
116900,35
116901,35
116902,35
116903,3
116904,14
116905,29
116906,15
116907,3
116908,34
116909,16
116910,12
116911,35
116912,3
116913,34
116914,35
116915,3
116916,3
116917,34
116918,34
116919,7
116920,14
116921,34
116922,12
116923,31
116924,37
116925,35
116926,34
116927,14
116928,14
116929,3
116930,52
116931,34
116932,3
116933,29
116934,35
116935,14
116936,34
116937,35
116938,34
116939,3
116940,34
116941,34
116942,34
116943,29
116944,35
116945,35
116946,16
116947,3
116948,35
116949,3
116950,3
116951,34
116952,3
116953,30
116954,14
116955,3
116956,35
116957,34
116958,3
116959,35
116960,35
116961,34
116962,52
116963,3
116964,35
116965,31
116966,19
116967,3
116968,62
116969,35
116970,54
116971,3
116972,3
116973,35
116974,35
116975,42
116976,35
116977,34
116978,29
116979,34
116980,3
116981,35
116982,34
116983,34
116984,35
116985,35
116986,35
116987,34
116988,16
116989,34
116990,35
116991,3
116992,3
116993,42
116994,35
116995,30
116996,3
116997,35
116998,35
116999,35
117000,3
117001,14
117002,34
117003,34
117004,3
117005,35
117006,35
117007,35
117008,34
117009,34
117010,29
117011,34
117012,14
117013,29
117014,36
117015,29
117016,3
117017,37
117018,35
117019,35
117020,34
117021,20
117022,3
117023,35
117024,14
117025,12
117026,16
117027,3
117028,3
117029,30
117030,34
117031,16
117032,35
117033,15
117034,29
117035,3
117036,3
117037,35
117038,12
117039,29
117040,52
117041,3
117042,3
117043,34
117044,19
117045,34
117046,12
117047,3
117048,3
117049,52
117050,35
117051,3
117052,35
117053,34
117054,3
117055,12
117056,34
117057,34
117058,24
117059,35
117060,16
117061,29
117062,29
117063,34
117064,34
117065,1
117066,3
117067,14
117068,35
117069,35
117070,3
117071,3
117072,35
117073,34
117074,35
117075,14
117076,35
117077,45
117078,3
117079,14
117080,35
117081,29
117082,14
117083,42
117084,3
117085,34
117086,34
117087,34
117088,12
117089,3
117090,3
117091,29
117092,29
117093,16
117094,12
117095,16
117096,34
117097,14
117098,34
117099,3
117100,31
117101,14
117102,12
117103,6
117104,37
117105,2
117106,3
117107,35
117108,34
117109,14
117110,34
117111,16
117112,3
117113,35
117114,18
117115,37
117116,3
117117,34
117118,3
117119,3
117120,35
117121,34
117122,29
117123,12
117124,3
117125,14
117126,3
117127,3
117128,34
117129,34
117130,3
117131,1
117132,34
117133,29
117134,35
117135,34
117136,35
117137,16
117138,34
117139,34
117140,34
117141,29
117142,3
117143,34
117144,3
117145,34
117146,3
117147,35
117148,3
117149,3
117150,34
117151,3
117152,29
117153,34
117154,3
117155,14
117156,3
117157,14
117158,23
117159,3
117160,34
117161,34
117162,29
117163,3
117164,52
117165,12
117166,1
117167,3
117168,35
117169,5
117170,34
117171,35
117172,3
117173,35
117174,35
117175,16
117176,35
117177,34
117178,3
117179,12
117180,14
117181,3
117182,35
117183,35
117184,14
117185,12
117186,29
117187,34
117188,3
117189,35
117190,34
117191,35
117192,14
117193,34
117194,35
117195,3
117196,35
117197,35
117198,34
117199,34
117200,17
117201,3
117202,16
117203,34
117204,35
117205,35
117206,34
117207,12
117208,52
117209,3
117210,35
117211,3
117212,35
117213,34
117214,35
117215,19
117216,14
117217,14
117218,35
117219,35
117220,3
117221,29
117222,3
117223,14
117224,34
117225,34
117226,3
117227,14
117228,35
117229,3
117230,3
117231,35
117232,35
117233,3
117234,38
117235,14
117236,34
117237,35
117238,14
117239,3
117240,42
117241,34
117242,18
117243,3
117244,3
117245,35
117246,16
117247,34
117248,34
117249,34
117250,34
117251,35
117252,35
117253,3
117254,29
117255,35
117256,34
117257,34
117258,23
117259,34
117260,34
117261,34
117262,14
117263,35
117264,3
117265,35
117266,34
117267,29
117268,3
117269,35
117270,34
117271,35
117272,3
117273,3
117274,31
117275,35
117276,34
117277,52
117278,34
117279,35
117280,3
117281,3
117282,34
117283,3
117284,16
117285,35
117286,35
117287,37
117288,29
117289,3
117290,23
117291,18
117292,29
117293,3
117294,3
117295,35
117296,16
117297,42
117298,12
117299,34
117300,3
117301,3
117302,34
117303,14
117304,14
117305,3
117306,3
117307,42
117308,34
117309,12
117310,35
117311,34
117312,3
117313,29
117314,1
117315,35
117316,29
117317,34
117318,34
117319,35
117320,35
117321,14
117322,3
117323,3
117324,35
117325,35
117326,60
117327,40
117328,34
117329,3
117330,34
117331,3
117332,14
117333,60
117334,14
117335,35
117336,5
117337,34
117338,35
117339,29
117340,3
117341,3
117342,52
117343,35
117344,34
117345,35
117346,34
117347,3
117348,52
117349,3
117350,3
117351,3
117352,34
117353,35
117354,6
117355,34
117356,35
117357,35
117358,34
117359,34
117360,3
117361,35
117362,34
117363,35
117364,35
117365,35
117366,35
117367,3
117368,34
117369,23
117370,23
117371,35
117372,35
117373,35
117374,3
117375,35
117376,3
117377,14
117378,34
117379,14
117380,3
117381,3
117382,52
117383,3
117384,3
117385,35
117386,35
117387,14
117388,34
117389,35
117390,35
117391,35
117392,16
117393,29
117394,15
117395,29
117396,34
117397,35
117398,30
117399,3
117400,29
117401,3
117402,34
117403,23
117404,12
117405,34
117406,34
117407,29
117408,34
117409,29
117410,35
117411,35
117412,3
117413,52
117414,34
117415,34
117416,16
117417,35
117418,34
117419,14
117420,12
117421,31
117422,34
117423,3
117424,35
117425,15
117426,3
117427,34
117428,34
117429,3
117430,35
117431,34
117432,3
117433,35
117434,42
117435,34
117436,52
117437,3
117438,35
117439,14
117440,3
117441,35
117442,35
117443,34
117444,35
117445,15
117446,35
117447,3
117448,34
117449,3
117450,12
117451,52
117452,3
117453,35
117454,14
117455,35
117456,34
117457,3
117458,35
117459,29
117460,3
117461,31
117462,29
117463,37
117464,34
117465,3
117466,3
117467,35
117468,35
117469,35
117470,48
117471,35
117472,3
117473,16
117474,14
117475,3
117476,3
117477,3
117478,35
117479,3
117480,3
117481,34
117482,29
117483,3
117484,3
117485,16
117486,3
117487,35
117488,35
117489,23
117490,14
117491,29
117492,52
117493,3
117494,14
117495,35
117496,34
117497,3
117498,34
117499,14
117500,29
117501,34
117502,30
117503,3
117504,35
117505,29
117506,35
117507,24
117508,35
117509,3
117510,34
117511,35
117512,34
117513,3
117514,3
117515,29
117516,14
117517,35
117518,29
117519,35
117520,35
117521,42
117522,12
117523,35
117524,27
117525,31
117526,3
117527,37
117528,35
117529,35
117530,12
117531,35
117532,35
117533,3
117534,23
117535,3
117536,1
117537,12
117538,3
117539,29
117540,29
117541,52
117542,34
117543,14
117544,35
117545,3
117546,54
117547,34
117548,3
117549,42
117550,35
117551,35
117552,14
117553,34
117554,14
117555,22
117556,29
117557,3
117558,34
117559,3
117560,35
117561,29
117562,35
117563,29
117564,35
117565,52
117566,3
117567,35
117568,3
117569,35
117570,34
117571,3
117572,34
117573,42
117574,3
117575,35
117576,34
117577,34
117578,3
117579,3
117580,35
117581,3
117582,18
117583,3
117584,29
117585,34
117586,14
117587,14
117588,35
117589,16
117590,34
117591,16
117592,35
117593,3
117594,3
117595,1
117596,34
117597,3
117598,34
117599,12
117600,29
117601,52
117602,54
117603,3
117604,35
117605,3
117606,3
117607,3
117608,34
117609,3
117610,1
117611,14
117612,29
117613,27
117614,3
117615,19
117616,35
117617,35
117618,3
117619,12
117620,3
117621,34
117622,1
117623,34
117624,14
117625,34
117626,35
117627,3
117628,12
117629,35
117630,34
117631,35
117632,35
117633,3
117634,35
117635,3
117636,3
117637,15
117638,23
117639,35
117640,35
117641,34
117642,35
117643,34
117644,3
117645,3
117646,34
117647,35
117648,3
117649,3
117650,35
117651,29
117652,12
117653,3
117654,35
117655,37
117656,3
117657,3
117658,12
117659,14
117660,42
117661,16
117662,18
117663,3
117664,35
117665,34
117666,3
117667,29
117668,3
117669,35
117670,3
117671,35
117672,34
117673,35
117674,34
117675,3
117676,12
117677,14
117678,5
117679,3
117680,34
117681,37
117682,3
117683,35
117684,3
117685,3
117686,34
117687,34
117688,16
117689,3
117690,33
117691,3
117692,29
117693,34
117694,3
117695,34
117696,29
117697,34
117698,34
117699,34
117700,34
117701,35
117702,12
117703,35
117704,38
117705,31
117706,34
117707,34
117708,3
117709,5
117710,3
117711,3
117712,35
117713,12
117714,29
117715,34
117716,35
117717,3
117718,14
117719,35
117720,1
117721,35
117722,33
117723,35
117724,3
117725,34
117726,34
117727,35
117728,29
117729,29
117730,34
117731,3
117732,34
117733,3
117734,35
117735,35
117736,34
117737,3
117738,3
117739,14
117740,18
117741,35
117742,34
117743,3
117744,35
117745,34
117746,54
117747,29
117748,3
117749,35
117750,35
117751,29
117752,34
117753,23
117754,3
117755,3
117756,3
117757,3
117758,35
117759,3
117760,29
117761,38
117762,35
117763,1
117764,35
117765,34
117766,3
117767,3
117768,3
117769,3
117770,34
117771,34
117772,3
117773,3
117774,3
117775,29
117776,3
117777,14
117778,34
117779,29
117780,35
117781,3
117782,35
117783,35
117784,12
117785,3
117786,34
117787,3
117788,34
117789,35
117790,35
117791,3
117792,35
117793,35
117794,35
117795,34
117796,35
117797,31
117798,34
117799,38
117800,3
117801,34
117802,35
117803,31
117804,7
117805,12
117806,34
117807,15
117808,35
117809,35
117810,18
117811,42
117812,3
117813,34
117814,34
117815,3
117816,35
117817,3
117818,3
117819,34
117820,34
117821,29
117822,3
117823,3
117824,3
117825,35
117826,34
117827,35
117828,8
117829,3
117830,34
117831,34
117832,3
117833,34
117834,34
117835,12
117836,35
117837,35
117838,3
117839,14
117840,35
117841,3
117842,29
117843,34
117844,27
117845,34
117846,34
117847,34
117848,3
117849,14
117850,35
117851,34
117852,3
117853,34
117854,29
117855,14
117856,3
117857,35
117858,12
117859,35
117860,3
117861,16
117862,3
117863,35
117864,3
117865,34
117866,34
117867,35
117868,34
117869,34
117870,12
117871,14
117872,35
117873,35
117874,3
117875,3
117876,18
117877,35
117878,3
117879,3
117880,3
117881,30
117882,3
117883,12
117884,34
117885,34
117886,16
117887,34
117888,35
117889,30
117890,34
117891,1
117892,15
117893,14
117894,35
117895,34
117896,34
117897,3
117898,23
117899,42
117900,12
117901,34
117902,34
117903,1
117904,35
117905,34
117906,35
117907,3
117908,15
117909,18
117910,3
117911,34
117912,34
117913,3
117914,35
117915,35
117916,29
117917,35
117918,3
117919,38
117920,34
117921,30
117922,29
117923,34
117924,34
117925,12
117926,3
117927,34
117928,3
117929,34
117930,35
117931,3
117932,14
117933,3
117934,16
117935,3
117936,16
117937,3
117938,35
117939,3
117940,3
117941,15
117942,34
117943,3
117944,34
117945,35
117946,35
117947,35
117948,35
117949,3
117950,20
117951,14
117952,52
117953,37
117954,34
117955,34
117956,14
117957,34
117958,3
117959,35
117960,35
117961,14
117962,35
117963,3
117964,35
117965,34
117966,12
117967,12
117968,3
117969,23
117970,35
117971,35
117972,29
117973,35
117974,3
117975,35
117976,3
117977,3
117978,3
117979,3
117980,5
117981,34
117982,34
117983,3
117984,35
117985,35
117986,34
117987,3
117988,35
117989,3
117990,35
117991,52
117992,1
117993,3
117994,14
117995,3
117996,14
117997,35
117998,37
117999,34
118000,3
118001,35
118002,34
118003,35
118004,35
118005,35
118006,29
118007,34
118008,34
118009,34
118010,34
118011,3
118012,42
118013,29
118014,14
118015,14
118016,34
118017,14
118018,34
118019,3
118020,12
118021,35
118022,14
118023,3
118024,1
118025,14
118026,35
118027,3
118028,35
118029,44
118030,35
118031,42
118032,34
118033,14
118034,54
118035,35
118036,35
118037,42
118038,34
118039,3
118040,35
118041,3
118042,31
118043,3
118044,3
118045,3
118046,29
118047,35
118048,3
118049,29
118050,3
118051,34
118052,34
118053,35
118054,3
118055,34
118056,35
118057,35
118058,35
118059,29
118060,29
118061,34
118062,35
118063,3
118064,35
118065,35
118066,23
118067,37
118068,34
118069,34
118070,34
118071,34
118072,35
118073,35
118074,35
118075,35
118076,35
118077,34
118078,15
118079,3
118080,3
118081,52
118082,35
118083,35
118084,3
118085,35
118086,3
118087,3
118088,3
118089,14
118090,14
118091,35
118092,29
118093,16
118094,34
118095,35
118096,34
118097,35
118098,34
118099,58
118100,3
118101,3
118102,34
118103,34
118104,34
118105,35
118106,12
118107,34
118108,3
118109,29
118110,3
118111,34
118112,3
118113,35
118114,3
118115,14
118116,18
118117,35
118118,3
118119,3
118120,35
118121,14
118122,3
118123,30
118124,3
118125,42
118126,52
118127,29
118128,34
118129,14
118130,35
118131,34
118132,3
118133,12
118134,34
118135,37
118136,34
118137,3
118138,34
118139,14
118140,34
118141,3
118142,34
118143,14
118144,3
118145,3
118146,34
118147,35
118148,29
118149,34
118150,35
118151,29
118152,52
118153,3
118154,14
118155,35
118156,6
118157,14
118158,54
118159,12
118160,3
118161,34
118162,14
118163,16
118164,35
118165,34
118166,30
118167,3
118168,3
118169,34
118170,34
118171,31
118172,35
118173,34
118174,52
118175,34
118176,35
118177,29
118178,35
118179,35
118180,3
118181,3
118182,3
118183,34
118184,34
118185,34
118186,3
118187,35
118188,29
118189,29
118190,35
118191,35
118192,12
118193,35
118194,14
118195,3
118196,34
118197,35
118198,34
118199,12
118200,34
118201,35
118202,29
118203,34
118204,29
118205,3
118206,34
118207,14
118208,3
118209,34
118210,35
118211,12
118212,15
118213,35
118214,3
118215,14
118216,29
118217,14
118218,3
118219,34
118220,34
118221,3
118222,35
118223,35
118224,3
118225,34
118226,34
118227,52
118228,29
118229,35
118230,34
118231,34
118232,35
118233,35
118234,34
118235,29
118236,1
118237,3
118238,35
118239,3
118240,35
118241,34
118242,3
118243,12
118244,35
118245,18
118246,34
118247,3
118248,29
118249,35
118250,35
118251,3
118252,35
118253,3
118254,14
118255,34
118256,3
118257,29
118258,34
118259,3
118260,23
118261,29
118262,29
118263,14
118264,34
118265,29
118266,35
118267,52
118268,14
118269,24
118270,52
118271,52
118272,12
118273,3
118274,29
118275,35
118276,3
118277,34
118278,3
118279,3
118280,3
118281,35
118282,35
118283,12
118284,3
118285,14
118286,14
118287,16
118288,3
118289,31
118290,3
118291,38
